Date,SI_Open,SI_High,SI_Low,SI_Close,SI_Length,SI_BarLength,SI_RodLength,SI_PinLength,SI_OpenRatio,SI_HighRatio,SI_LowRatio,SI_CloseRatio,SI_RiseFall,SI_BarRatio,SI_RodRatio,SI_PinRatio,SI_RSI_5,SI_RSI_10,Open,High,Low,Close,Length,BarLength,RodLength,PinLength,OpenRatio,HighRatio,LowRatio,CloseRatio,RiseFall,BarRatio,RodRatio,PinRatio,RSI_5,RSI_10
2003/9/25,5634.25,5695.459961,5633.069824,5688.22998,62.39013699999941,53.97998000000007,7.229980999999498,-1.1801759999998467,0.9846025302306297,1.0108639057549806,0.9997905353862537,1.00958068598305,0.009580685983050107,0.8652005364245405,0.11588339676188827,-0.018916066813571154,0,0,15.763825,15.763825,15.763825,15.763825,0.0,0.0,0.0,0.0,1.0689655920676502,1.0,1.0,1.0,0.0,0,0,0,0,0
2003/9/26,5690.870117,5703.75,5650.109863000001,5650.109863000001,53.64013699999941,-40.760253999999804,12.879882999999609,0.0,1.0004641403405423,1.002263253726618,0.9928376059966227,0.9928376059966227,-0.007162394003377287,-0.7598834805362308,0.24011651946376927,0.0,0,0,16.827070000000003,16.827070000000003,16.411016,16.827070000000003,0.4160540000000026,0.0,0.0,-0.4160540000000026,1.0674484143283753,1.0,0.9752747210298642,1.0,0.0,0.0,0.0,-1.0,0,0
2003/9/29,5645.080078,5668.919922,5627.430176,5643.5,41.489746000000196,-1.5800779999999577,23.839844000000085,-16.069824000000153,0.9991097898763105,1.0042231188345598,0.9968734009516029,0.9997200964418277,-0.00027990355817233417,-0.03808357853046269,0.5745960459724186,-0.3873203754971187,0,0,16.827070000000003,17.196898,16.595932,16.64216,0.6009659999999997,-0.18491000000000213,0.36982799999999827,-0.04622799999999927,1.0,1.0219781578135705,0.9862639187927547,0.9890111588054247,-0.010988841194575294,-0.30768795572462043,0.6153892233504034,-0.07692282092497628,0,0
2003/9/30,5672.77002,5677.120117,5611.410156,5611.410156,65.70996100000048,-61.359864000000016,4.35009700000046,0.0,1.0051865012846637,1.0007668382438675,0.9891834388167211,0.9891834388167211,-0.010816561183278856,-0.9337985149618271,0.06620148503817296,0.0,0,0,16.780844000000002,16.873301,16.179876,16.272333,0.6934250000000013,-0.5085110000000022,0.09245699999999957,-0.09245699999999957,1.0083332932744309,1.0055096751986967,0.9641872601878665,0.9696969353865633,-0.030303064613436733,-0.7333323719219832,0.1333338140390084,-0.1333338140390084,0,0
2003/10/1,5599.100098,5613.180176,5560.549805,5581.660156,52.630371000000196,-17.439941999999974,14.080077999999958,-21.110351000000264,0.9978062451936724,1.0025147037476665,0.9931149126957437,0.9968852241083831,-0.0031147758916168556,-0.331366503192613,0.2675276220264513,-0.4011058747809356,30.95104590024846,0,16.179876,16.272333,15.162859,15.162859,1.1094740000000005,-1.017017000000001,0.09245699999999957,0.0,0.9943181472503052,1.0057143206783536,0.9371430905898166,0.9371430905898166,-0.06285690941018342,-0.9166659155599866,0.08333408444001349,0.0,0.0,0
2003/10/2,5644.5,5703.379883,5639.97998,5699.859863000001,63.39990299999954,55.35986300000059,3.520019999999022,-4.520019999999931,1.0112582712389702,1.010431372663655,0.9991992169368412,1.0098077532110905,0.009807753211090547,0.8731852949365079,0.05552090513449283,-0.07129379992899933,31.45387004275247,0,15.301541,16.179876,15.301541,16.179876,0.8783349999999999,0.8783349999999999,0.0,0.0,1.0091461643216495,1.0574017348971585,1.0,1.0574017348971585,0.057401734897158385,1.0,0.0,0.0,35.53174833274857,0
2003/10/3,5716.790039,5759.0,5701.870117,5747.790039,57.12988299999961,31.0,11.209960999999566,-14.919922000000042,1.0029702793414097,1.0073835073025321,0.9973901574313179,1.0054226234982424,0.0054226234982424895,0.5426232012412876,0.1962188685035403,-0.26115793025517214,51.730774611347954,0,16.688391,17.289356,16.549704000000002,17.289356,0.7396519999999995,0.6009650000000022,0.0,-0.13868699999999734,1.031428856438702,1.0360109611525763,0.9916896122580063,1.0360109611525763,0.036010961152576196,0.8124969580289144,0.0,-0.18750304197108564,47.28284140479653,0
2003/10/6,5810.839844,5857.540039,5782.890136999999,5851.200195,74.64990200000102,40.360351000000264,6.339844000000085,-27.94970700000067,1.010969399468699,1.0080367375893557,0.9951900744556125,1.006945700119695,0.00694570011969517,0.5406618082365294,0.0849276935420491,-0.37441049822142153,61.41696242227488,0,18.213921,18.445061,17.890324,18.260149,0.5547369999999994,0.04622799999999927,0.18491200000000063,-0.32359699999999947,1.0534759652123535,1.0126902933201478,0.982233534448733,1.0025380586640296,0.002538058664029523,0.083333183111996,0.3333327324479904,-0.5833340844400137,50.73786947699289,0
2003/10/7,5873.330078,5879.680176,5828.049805,5856.680176,51.630371000000196,-16.64990200000011,6.350097999999889,-28.630371000000196,1.0037821100393916,1.0010811750600883,0.9922905281333313,0.9971651683493209,-0.002834831650679128,-0.3224827108060108,0.12299152372931554,-0.5545257654646736,78.84635458555468,0,18.260149,18.445061,17.844093,18.075232999999997,0.6009679999999982,-0.1849160000000012,0.18491200000000063,-0.23113999999999635,1.0,1.0101265329215003,0.9772150818703617,0.9898732480222368,-0.010126751977763226,-0.3076969156427659,0.30769025971432956,-0.3846128246429045,56.79763598673393,0
2003/10/8,5860.399902,5867.089844,5808.189941,5821.799805,58.89990300000045,-38.60009700000046,6.689941999999974,-13.609864000000016,1.0006351253420398,1.001141550425205,0.9910910583111944,0.9934134022173423,-0.006586597782657675,-0.6553507736676606,0.11358154528709365,-0.23106768104524572,70.18299686339985,50.76872154678432,18.260149,19.323395,18.260149,19.092257,1.063246000000003,0.8321080000000016,0.2311380000000014,0.0,1.010230352217313,1.0582276738267582,1.0,1.0455696172030142,0.045569617203014154,0.7826109856044596,0.2173890143955404,0.0,93.32216021135648,55.325495943235424
2003/10/9,5817.720215,5872.97998,5800.819824,5869.879883,72.16015599999992,52.15966799999933,3.10009700000046,-16.900391000000127,0.9992992562203022,1.0094985257038525,0.9970950148210247,1.0089656542549974,0.008965654254997433,0.7228319739219992,0.042961340050324495,-0.23420668602767636,69.36659189873416,50.27985546667585,18.306373999999998,18.953573000000002,17.844093,18.814885999999998,1.1094800000000014,0.5085119999999996,0.13868700000000445,-0.4622809999999973,0.9588376062610092,1.0353537516495623,0.974747538753442,1.0277778657859824,0.027777865785982504,0.4583336337743799,0.1250018026462886,-0.4166645635793315,91.70096552846276,59.70164901628587
2003/10/13,5907.209961,5979.830078,5906.959961,5972.470215,72.87011700000039,65.26025400000071,7.359862999999677,-0.25,1.0063595982786826,1.012293471449203,0.9999576788362611,1.0110475595807251,0.011047559580725171,0.8955694966154695,0.10099974177343009,-0.003430761611100455,74.10296727367056,64.0960709710084,18.953573000000002,19.092257,18.075232999999997,18.075232999999997,1.0170240000000028,-0.878340000000005,0.1386839999999978,0.0,1.0073711315604041,1.0073170372678544,0.9536583418862499,0.9536583418862499,-0.04634165811375011,-0.863637436284692,0.13636256371530803,0.0,57.33530480411739,51.315641939572245
2003/10/14,6020.220215,6020.220215,5938.419922,5938.419922,81.80029300000024,-81.80029300000024,0.0,0.0,1.0079950168491547,1.0,0.9864124085035649,0.9864124085035649,-0.013587591496435025,-1.0,0.0,0.0,46.518303720879715,53.31666622330894,18.445061,18.722429,18.075232999999997,18.075232999999997,0.6471960000000045,-0.3698280000000018,0.2773680000000027,0.0,1.0204604831373405,1.0150375214264677,0.9799497545711559,0.9799497545711559,-0.02005024542884417,-0.5714312202176763,0.4285687797823237,0.0,48.94199831833163,49.94389117990461
2003/10/15,5967.930176,5978.470215,5913.279785,5924.379883,65.19043000000056,-43.55029300000024,10.540039000000434,-11.100097999999889,1.0049693781153255,1.0017661129887858,0.9908426557636723,0.9927026135166364,-0.007297386483363615,-0.6680473345550852,0.16168077124204186,-0.17027189420287292,42.14657789384019,55.798209493789884,18.121462,18.676201000000002,18.075232999999997,18.213921,0.6009680000000053,0.09245899999999807,0.46228000000000335,-0.04622900000000385,1.0025575880543285,1.0306122651693335,0.9974489365151662,1.0051021821528527,0.005102182152852682,0.1538501218034858,0.7692256492858177,-0.07692422891069649,54.1623967859408,55.58118795307786
2003/10/16,5935.149902,6037.529785,5928.700195,6035.740234000001,108.82958999999937,100.59033200000067,1.7895509999989372,-6.449706999999762,1.0018179149907158,1.017249755219409,0.9989133034368978,1.0169482378138595,0.01694823781385946,0.9242921157747747,0.016443606927113733,-0.05926427729811166,63.89582189668802,66.11686738627492,18.352601999999997,18.814885999999998,18.029009,18.260149,0.7858769999999993,-0.09245299999999901,0.46228400000000036,-0.2311399999999999,1.0076140112829082,1.0251890167944577,0.9823680042753611,0.9949624036962171,-0.00503759630378292,-0.11764309173063862,0.5882396354645839,-0.2941172728047775,31.521609130680634,68.13669622717184
2003/10/17,6063.399902,6077.600098,6016.100098,6042.709961,61.5,-20.689941000000545,14.200195999999778,-26.609862999999677,1.004582647186204,1.0023419527376574,0.9921991284156603,0.9965877327350326,-0.0034122672649673016,-0.3364218048780576,0.23089749593495573,-0.43268069918698665,53.53637115297201,59.39879106692456,18.260149,18.445061,17.890324,18.213921,0.5547369999999994,-0.04622799999999927,0.18491200000000063,-0.32359699999999947,1.0,1.0101265329215003,0.9797468793929338,0.997468366769625,-0.0025316332303750243,-0.083333183111996,0.3333327324479904,-0.5833340844400137,6.4532863794486985,58.18324165105029
2003/10/20,6041.529785,6085.620117,6026.390136999999,6077.890136999999,59.22998000000098,36.36035199999969,7.729980000000978,-15.139648000000307,0.9998046942501598,1.0072978754668178,0.997494070452555,1.0060184015131857,0.006018401513185571,0.6138842525356094,0.13050789481949598,-0.25560785264489466,48.59236504809583,59.68798385705758,18.213921,18.491289000000002,17.797864999999998,18.352601999999997,0.6934240000000038,0.13868099999999828,0.13868700000000445,-0.4160560000000011,1.0,1.0152283519841776,0.9771572524114933,1.0076140112829082,0.0076140112829081825,0.1999945199473879,0.20000317266204182,-0.6000023073905703,31.525927152234445,51.306925694354376
2003/10/21,6105.029785,6116.580078,6017.259765999999,6061.459961,99.32031200000074,-43.56982400000015,11.550293000000238,-44.20019500000035,1.0044653074320617,1.0018919306550116,0.9856233266517961,0.9928632905105474,-0.0071367094894525815,-0.4386798946020209,0.11629336202649214,-0.445026743371487,56.27284905236798,51.267050146731016,18.352601999999997,18.445061,17.936552,18.029009,0.5085090000000001,-0.3235929999999989,0.09245900000000162,-0.09245699999999957,1.0,1.0050379232329019,0.9773301900188323,0.9823680042753611,-0.01763199572463888,-0.6363564853326074,0.18182372386723067,-0.18181979080016195,33.536548303025775,45.831316493436134
2003/10/22,6046.040039,6075.75,6013.080078,6041.859863000001,62.66992200000004,-4.180175999999847,29.709960999999566,-28.77978500000063,0.9974560712931847,1.0049139537297729,0.9945485043454241,0.999308609275983,-0.0006913907240169777,-0.0667014712416563,0.4740704958911477,-0.459228032867196,67.1401606625356,52.61220227107357,18.260149,18.352601999999997,17.890324,18.260149,0.46227799999999775,0.0,0.09245299999999901,-0.36982499999999874,1.0128204495321955,1.005063102168553,0.9797468793929338,1.0,0.0,0.0,0.19999437567870298,-0.800005624321297,23.20267072654347,48.44378255885137
